StudentID,IssueDate,DueDate,ReturnDate,FineAmount,RenewalCount,ReservationStatus,BookID
S8466,13/03/2023,27/03/2023,27/03/2023,0,1,Available,B6001
S12163,16/02/2022,02/03/2022,02/03/2022,0,3,Available,B6406
S10788,28/08/2023,11/09/2023,11/09/2023,0,3,Available,B6128
S12235,31/12/2022,14/01/2023,14/01/2023,0,3,Available,B6585
S9462,24/08/2022,07/09/2022,07/09/2022,0,2,Available,B6396
S12482,22/06/2024,06/07/2024,26/07/2024,200,3,Waiting,B6370
S14708,11/02/2023,25/02/2023,25/02/2023,0,3,Not Reserved,B6629
S12944,21/05/2024,04/06/2024,04/06/2024,0,1,Reserved,B6034
S12645,18/05/2024,01/06/2024,01/06/2024,0,3,Reserved,B6521
S7100,17/01/2023,31/01/2023,31/01/2023,0,2,Available,B6359
S9091,17/10/2024,31/10/2024,31/10/2024,0,1,Reserved,B5822
S10984,01/09/2023,15/09/2023,27/09/2023,120,0,Waiting,B6600
S14658,19/11/2022,03/12/2022,03/12/2022,0,1,Not Reserved,B6335
S14670,10/11/2022,24/11/2022,27/10/2022,0,3,Available,B5760
S12535,18/02/2024,03/03/2024,03/03/2024,0,2,Reserved,B6402
S15479,19/08/2024,02/09/2024,02/09/2024,0,1,Reserved,B5793
S14642,30/11/2024,14/12/2024,19/12/2024,50,1,Not Reserved,B6245
S11613,02/08/2023,16/08/2023,16/08/2023,0,0,Waiting,B6297
S14971,05/01/2022,19/01/2022,05/01/2022,0,0,Reserved,B5981
S8719,06/02/2022,20/02/2022,20/02/2022,0,2,Available,B5943
S12669,15/12/2024,29/12/2024,29/12/2024,0,0,Not Reserved,B6575
S12063,13/03/2023,27/03/2023,27/03/2023,0,2,Available,B6403
S15510,25/06/2024,09/07/2024,13/07/2024,40,3,Waiting,B6377
S10162,14/02/2022,28/02/2022,28/02/2022,0,1,Reserved,B6583
S11502,25/03/2023,08/04/2023,16/03/2023,0,2,Not Reserved,B6587
S12264,22/10/2022,05/11/2022,05/11/2022,0,1,Available,B6445
S12105,20/12/2023,03/01/2024,01/02/2024,290,2,Reserved,B5690
S9932,04/10/2023,18/10/2023,18/09/2023,0,3,Not Reserved,B5848
S6930,27/03/2023,10/04/2023,06/05/2023,260,3,Not Reserved,B5928
S5725,23/11/2023,07/12/2023,23/11/2023,0,2,Not Reserved,B6384
S15062,26/07/2024,09/08/2024,09/08/2024,0,2,Reserved,B6492
S5723,03/01/2024,17/01/2024,10/01/2024,0,0,Not Reserved,B5899
S14019,22/11/2024,06/12/2024,06/12/2024,0,2,Waiting,B5820
S9854,18/06/2024,02/07/2024,02/07/2024,0,0,Available,B6395
S12898,29/06/2024,13/07/2024,21/07/2024,80,1,Not Reserved,B6093
S8867,09/04/2022,23/04/2022,20/05/2022,270,3,Available,B6529
S6924,04/02/2024,18/02/2024,22/01/2024,0,2,Waiting,B6622
S11211,21/05/2024,04/06/2024,04/06/2024,0,2,Available,B5908
S5842,27/12/2022,10/01/2023,27/01/2023,170,1,Reserved,B6539
S8011,15/10/2024,29/10/2024,31/10/2024,20,0,Reserved,B5792
S6866,20/08/2024,03/09/2024,03/09/2024,0,0,Available,B6331
S13821,11/09/2024,25/09/2024,25/09/2024,0,3,Reserved,B6299
S7199,19/11/2024,03/12/2024,27/12/2024,240,0,Not Reserved,B6061
S13513,26/01/2023,09/02/2023,09/02/2023,0,0,Available,B6571
S6406,14/09/2023,28/09/2023,28/09/2023,0,3,Reserved,B5827
S15236,19/08/2022,02/09/2022,04/08/2022,0,2,Waiting,B6033
S8480,22/09/2022,06/10/2022,26/10/2022,200,1,Reserved,B6229
S15350,01/04/2023,15/04/2023,15/04/2023,0,1,Not Reserved,B5873
S10100,06/07/2024,20/07/2024,08/07/2024,0,1,Not Reserved,B5938
S11739,04/06/2023,18/06/2023,08/07/2023,200,3,Available,B6282
S10333,23/09/2022,07/10/2022,07/10/2022,0,2,Available,B6671
S9062,08/08/2022,22/08/2022,22/08/2022,0,1,Not Reserved,B6005
S8853,11/02/2024,25/02/2024,25/02/2024,0,0,Not Reserved,B6135
S8187,18/09/2023,02/10/2023,02/10/2023,0,0,Available,B6055
S9966,30/07/2022,13/08/2022,13/08/2022,0,1,Reserved,B6350
S11937,15/10/2023,29/10/2023,29/10/2023,0,2,Not Reserved,B6057
S8367,27/04/2024,11/05/2024,11/05/2024,0,3,Not Reserved,B6019
S14369,20/02/2024,05/03/2024,08/02/2024,0,3,Reserved,B6093
S10729,18/11/2022,02/12/2022,13/12/2022,110,0,Not Reserved,B6104
S12300,24/03/2022,07/04/2022,02/05/2022,250,2,Not Reserved,B6008
S6771,19/10/2023,02/11/2023,30/10/2023,0,3,Waiting,B6178
S7919,27/07/2023,10/08/2023,10/08/2023,0,1,Not Reserved,B5752
S9043,06/01/2024,20/01/2024,20/01/2024,0,3,Not Reserved,B6349
S12179,25/04/2024,09/05/2024,09/05/2024,0,3,Reserved,B6513
S11003,28/03/2022,11/04/2022,24/04/2022,130,1,Reserved,B6147
S14617,25/08/2024,08/09/2024,09/09/2024,10,0,Available,B6102
S14014,30/11/2023,14/12/2023,14/12/2023,0,3,Not Reserved,B6307
S10875,14/11/2022,28/11/2022,28/11/2022,0,0,Not Reserved,B6050
S14552,27/03/2022,10/04/2022,10/04/2022,0,3,Reserved,B6363
S6275,30/07/2024,13/08/2024,13/08/2024,0,2,Reserved,B6468
S7529,02/07/2024,16/07/2024,16/07/2024,0,3,Not Reserved,B6145
S8089,18/04/2024,02/05/2024,23/04/2024,0,1,Available,B6592
S8195,08/02/2022,22/02/2022,22/02/2022,0,1,Available,B6345
S6406,26/06/2023,10/07/2023,20/06/2023,0,0,Available,B6505
S6016,03/06/2024,17/06/2024,17/06/2024,0,0,Not Reserved,B6685
S6654,07/10/2024,21/10/2024,30/10/2024,90,3,Reserved,B6557
S13880,22/09/2023,06/10/2023,24/09/2023,0,2,Reserved,B5999
S12557,13/01/2024,27/01/2024,27/01/2024,0,1,Not Reserved,B5765
S15633,24/03/2024,07/04/2024,11/04/2024,40,3,Reserved,B6720
S10759,15/01/2024,29/01/2024,29/01/2024,0,1,Reserved,B6246
S15440,06/09/2023,20/09/2023,20/09/2023,0,3,Not Reserved,B6514
S12434,09/06/2023,23/06/2023,23/06/2023,0,0,Available,B5758
S13275,18/04/2022,02/05/2022,12/04/2022,0,3,Available,B5883
S9117,16/03/2024,30/03/2024,30/03/2024,0,3,Not Reserved,B6328
S15371,21/06/2023,05/07/2023,05/07/2023,0,2,Reserved,B5995
S13596,10/07/2023,24/07/2023,24/07/2023,0,1,Not Reserved,B6658
S6040,29/08/2022,12/09/2022,02/10/2022,200,0,Reserved,B6632
S8869,30/10/2023,13/11/2023,16/11/2023,30,2,Available,B6478
S15656,11/10/2023,25/10/2023,25/10/2023,0,3,Not Reserved,B6613
S9538,27/03/2023,10/04/2023,24/04/2023,140,1,Available,B6549
S10223,05/02/2022,19/02/2022,19/02/2022,0,0,Not Reserved,B6167
S11495,30/04/2023,14/05/2023,14/05/2023,0,2,Not Reserved,B5763
S14519,03/10/2023,17/10/2023,30/10/2023,130,0,Reserved,B6120
S11686,29/10/2022,12/11/2022,12/11/2022,0,0,Available,B6595
S13040,08/09/2024,22/09/2024,22/09/2024,0,1,Available,B6431
S10707,13/07/2024,27/07/2024,29/07/2024,20,2,Available,B6298
S6338,11/12/2022,25/12/2022,16/12/2022,0,1,Available,B6411
S15700,22/04/2023,06/05/2023,25/04/2023,0,2,Reserved,B6569
S6300,06/01/2023,20/01/2023,01/02/2023,120,0,Not Reserved,B6463
S9976,15/10/2022,29/10/2022,29/09/2022,0,3,Not Reserved,B6199
S8059,27/03/2024,10/04/2024,10/04/2024,0,2,Reserved,B6686
S13723,27/04/2022,11/05/2022,11/05/2022,0,2,Not Reserved,B6547
S13017,10/03/2023,24/03/2023,16/04/2023,230,3,Reserved,B5826
S6024,29/01/2022,12/02/2022,24/02/2022,120,2,Reserved,B5927
S8599,03/12/2023,17/12/2023,19/11/2023,0,1,Not Reserved,B5994
S14406,10/09/2022,24/09/2022,24/09/2022,0,0,Reserved,B5809
S9631,10/11/2022,24/11/2022,04/11/2022,0,1,Not Reserved,B6156
S9136,09/02/2022,23/02/2022,23/02/2022,0,1,Available,B5962
S9033,02/08/2023,16/08/2023,31/08/2023,150,3,Available,B6715
S7389,24/02/2022,10/03/2022,14/02/2022,0,0,Available,B6185
S8943,14/12/2024,28/12/2024,14/01/2025,170,0,Not Reserved,B5881
S12917,01/12/2023,15/12/2023,18/11/2023,0,0,Reserved,B6310
S12822,21/08/2024,04/09/2024,17/08/2024,0,3,Reserved,B6072
S6520,25/10/2022,08/11/2022,20/10/2022,0,3,Reserved,B5973
S7257,05/12/2024,19/12/2024,06/01/2025,180,0,Reserved,B6116
S9818,25/11/2022,09/12/2022,03/12/2022,0,2,Waiting,B5849
S15752,04/12/2024,18/12/2024,18/12/2024,0,2,Reserved,B6276
S15674,11/02/2024,25/02/2024,24/03/2024,280,3,Reserved,B6351
S10538,06/06/2023,20/06/2023,18/07/2023,280,2,Reserved,B5917
S14726,10/11/2024,24/11/2024,14/12/2024,200,0,Waiting,B6161
S8905,15/10/2023,29/10/2023,29/10/2023,0,3,Available,B6189
S8935,24/01/2024,07/02/2024,07/02/2024,0,0,Not Reserved,B6238
S11749,03/06/2024,17/06/2024,10/06/2024,0,3,Not Reserved,B5929
S10197,12/02/2022,26/02/2022,20/03/2022,220,1,Reserved,B5989
S14400,25/04/2024,09/05/2024,09/05/2024,0,0,Not Reserved,B6618
S13130,17/02/2023,03/03/2023,18/02/2023,0,2,Reserved,B6737
S15246,10/07/2024,24/07/2024,16/08/2024,230,3,Available,B5988
S15623,17/06/2024,01/07/2024,01/07/2024,0,3,Available,B6103
S12437,15/11/2023,29/11/2023,18/11/2023,0,1,Available,B6416
S12885,26/05/2024,09/06/2024,25/06/2024,160,3,Reserved,B6670
S10220,04/10/2024,18/10/2024,18/10/2024,0,2,Not Reserved,B6538
S11826,22/03/2024,05/04/2024,05/04/2024,0,1,Not Reserved,B6571
S9717,29/01/2023,12/02/2023,12/02/2023,0,1,Available,B6098
S12700,23/09/2023,07/10/2023,07/10/2023,0,3,Reserved,B6077
S10530,29/08/2024,12/09/2024,12/09/2024,0,0,Waiting,B6242
S14814,01/09/2022,15/09/2022,04/10/2022,190,2,Not Reserved,B6665
S13258,01/05/2023,15/05/2023,12/06/2023,280,2,Reserved,B6709
S13563,30/12/2023,13/01/2024,13/01/2024,0,3,Not Reserved,B6765
S9719,27/11/2022,11/12/2022,11/12/2022,0,0,Available,B6745
S11918,27/06/2023,11/07/2023,11/07/2023,0,1,Available,B6160
S13828,03/05/2023,17/05/2023,17/05/2023,0,1,Not Reserved,B6365
S7998,31/12/2023,14/01/2024,16/12/2023,0,1,Not Reserved,B6317
S13255,09/03/2022,23/03/2022,23/03/2022,0,1,Not Reserved,B6512
S7200,28/02/2024,13/03/2024,12/04/2024,300,0,Reserved,B6650
S14026,18/01/2022,01/02/2022,01/02/2022,0,0,Available,B6196
S14664,22/01/2022,05/02/2022,05/02/2022,0,0,Not Reserved,B5976
S11966,30/01/2022,13/02/2022,06/03/2022,210,2,Available,B6529
S12863,06/10/2023,20/10/2023,24/09/2023,0,2,Not Reserved,B6709
S12253,11/07/2024,25/07/2024,31/07/2024,60,3,Not Reserved,B6365
S11876,01/05/2022,15/05/2022,11/05/2022,0,0,Not Reserved,B6365
S9057,31/10/2024,14/11/2024,14/11/2024,0,1,Reserved,B6328
S12325,31/03/2022,14/04/2022,13/04/2022,0,0,Not Reserved,B6648
S12121,14/06/2024,28/06/2024,07/06/2024,0,1,Available,B6303
S8185,09/10/2023,23/10/2023,09/11/2023,170,2,Reserved,B6171
S7671,07/11/2024,21/11/2024,21/11/2024,0,3,Not Reserved,B6723
S10097,31/01/2024,14/02/2024,14/02/2024,0,2,Not Reserved,B6699
S13633,13/03/2024,27/03/2024,24/03/2024,0,2,Waiting,B6403
S6462,06/05/2024,20/05/2024,20/05/2024,0,2,Available,B6445
S14615,30/07/2024,13/08/2024,24/07/2024,0,1,Waiting,B6720
S12995,04/04/2023,18/04/2023,23/03/2023,0,2,Reserved,B6247
S11409,01/01/2022,15/01/2022,15/01/2022,0,2,Not Reserved,B6426
S10616,04/06/2022,18/06/2022,18/06/2022,0,2,Reserved,B6188
S6454,10/03/2023,24/03/2023,24/03/2023,0,3,Reserved,B5993
S7766,02/05/2023,16/05/2023,20/05/2023,40,3,Not Reserved,B6776
S8443,18/04/2024,02/05/2024,02/05/2024,0,3,Reserved,B6477
S13334,25/11/2023,09/12/2023,17/11/2023,0,1,Not Reserved,B6544
S8121,21/04/2022,05/05/2022,28/04/2022,0,0,Available,B6502
S8747,14/01/2022,28/01/2022,28/01/2022,0,1,Available,B6611
S10587,31/07/2024,14/08/2024,14/08/2024,0,0,Not Reserved,B6651
S10741,09/08/2023,23/08/2023,28/08/2023,50,3,Waiting,B6470
S8673,26/02/2024,11/03/2024,11/03/2024,0,1,Available,B6282
S7453,25/11/2024,09/12/2024,10/12/2024,10,2,Available,B6073
S13927,10/10/2024,24/10/2024,24/10/2024,0,3,Available,B6027
S8429,13/03/2024,27/03/2024,28/02/2024,0,0,Not Reserved,B6422
S7346,03/01/2023,17/01/2023,17/01/2023,0,1,Available,B6666
S6719,12/04/2022,26/04/2022,23/04/2022,0,3,Reserved,B5897
S15159,27/07/2023,10/08/2023,10/08/2023,0,3,Waiting,B6587
S11473,19/01/2023,02/02/2023,05/01/2023,0,1,Not Reserved,B6167
S15664,12/10/2022,26/10/2022,07/10/2022,0,2,Available,B6438
S8271,19/03/2022,02/04/2022,16/03/2022,0,0,Available,B6573
S8475,02/09/2023,16/09/2023,16/09/2023,0,0,Waiting,B5876
S9483,18/05/2024,01/06/2024,21/06/2024,200,2,Reserved,B6436
S11280,13/07/2024,27/07/2024,19/08/2024,230,1,Not Reserved,B6102
S12705,19/04/2022,03/05/2022,30/05/2022,270,2,Waiting,B6824
S8408,16/02/2023,02/03/2023,24/02/2023,0,2,Not Reserved,B5901
S15213,22/05/2023,05/06/2023,05/06/2023,0,1,Not Reserved,B6470
S12318,24/07/2023,07/08/2023,12/08/2023,50,1,Waiting,B6175
S10609,28/12/2023,11/01/2024,11/01/2024,0,3,Reserved,B6123
S14152,21/06/2022,05/07/2022,11/07/2022,60,1,Not Reserved,B6419
S11568,17/09/2023,01/10/2023,19/10/2023,180,3,Not Reserved,B6784
S11372,14/07/2022,28/07/2022,28/07/2022,0,0,Not Reserved,B6403
S12173,23/02/2024,08/03/2024,07/03/2024,0,2,Reserved,B6444
S10481,03/05/2022,17/05/2022,30/05/2022,130,3,Not Reserved,B5843
S6288,17/06/2023,01/07/2023,01/07/2023,0,0,Waiting,B5931
S13387,17/06/2022,01/07/2022,13/07/2022,120,1,Not Reserved,B6212
S10066,11/04/2023,25/04/2023,26/03/2023,0,3,Not Reserved,B6686
S12483,19/05/2024,02/06/2024,02/06/2024,0,2,Reserved,B6023
S15441,21/02/2023,07/03/2023,07/03/2023,0,3,Reserved,B6677
S8333,25/08/2022,08/09/2022,08/09/2022,0,0,Reserved,B6669
S11807,27/03/2022,10/04/2022,12/04/2022,20,2,Reserved,B6093
S7196,20/10/2024,03/11/2024,16/11/2024,130,3,Available,B6229
S11507,21/02/2022,07/03/2022,27/02/2022,0,0,Not Reserved,B6234
S10841,19/01/2022,02/02/2022,02/02/2022,0,3,Waiting,B6371
S14006,24/04/2022,08/05/2022,08/05/2022,0,1,Available,B6641
S13105,23/07/2024,06/08/2024,06/08/2024,0,0,Reserved,B5925
S15757,13/01/2024,27/01/2024,13/01/2024,0,0,Not Reserved,B6461
S7023,10/11/2024,24/11/2024,24/11/2024,0,3,Not Reserved,B6653
S11941,03/11/2022,17/11/2022,13/12/2022,260,3,Not Reserved,B6055
S13283,01/02/2023,15/02/2023,15/02/2023,0,2,Not Reserved,B6068
S9893,19/12/2023,02/01/2024,06/01/2024,40,1,Not Reserved,B6190
S9058,20/04/2022,04/05/2022,04/05/2022,0,0,Available,B5999
S8373,04/03/2022,18/03/2022,09/04/2022,220,2,Not Reserved,B6615
S11627,28/05/2023,11/06/2023,11/06/2023,0,0,Waiting,B6699
S7214,24/12/2022,07/01/2023,07/01/2023,0,1,Available,B6096
S11576,13/10/2024,27/10/2024,02/10/2024,0,1,Not Reserved,B6398
S10763,08/10/2023,22/10/2023,28/09/2023,0,0,Available,B6253
S8284,07/11/2024,21/11/2024,25/10/2024,0,1,Available,B6224
S14486,02/08/2022,16/08/2022,20/07/2022,0,0,Not Reserved,B6551
S8677,11/11/2023,25/11/2023,25/11/2023,0,1,Not Reserved,B6362
S15095,08/03/2022,22/03/2022,22/03/2022,0,2,Waiting,B5943
S11742,12/08/2022,26/08/2022,18/09/2022,230,1,Available,B5948
S11510,26/09/2024,10/10/2024,10/10/2024,0,1,Available,B6313
S10332,07/05/2023,21/05/2023,13/05/2023,0,1,Available,B6302
S12532,07/04/2024,21/04/2024,24/03/2024,0,2,Waiting,B6257
S8718,11/03/2022,25/03/2022,17/04/2022,230,3,Not Reserved,B5972
S9576,28/03/2024,11/04/2024,11/04/2024,0,0,Not Reserved,B6412
S15752,05/10/2022,19/10/2022,19/10/2022,0,0,Reserved,B6000
S6559,25/12/2022,08/01/2023,18/01/2023,100,3,Reserved,B6015
S15737,15/04/2024,29/04/2024,03/05/2024,40,1,Not Reserved,B6502
S13886,25/07/2024,08/08/2024,29/07/2024,0,1,Not Reserved,B6451
S15789,07/06/2023,21/06/2023,21/06/2023,0,2,Not Reserved,B5963
S8639,13/09/2024,27/09/2024,15/09/2024,0,3,Not Reserved,B6029
S7642,01/05/2022,15/05/2022,15/05/2022,0,2,Available,B6674
S7264,20/05/2024,03/06/2024,03/06/2024,0,1,Available,B6318
S6968,17/11/2024,01/12/2024,04/12/2024,30,2,Not Reserved,B6228
S11001,11/12/2022,25/12/2022,25/12/2022,0,3,Reserved,B6501
S6160,07/01/2022,21/01/2022,11/01/2022,0,1,Reserved,B6167
S8885,18/04/2024,02/05/2024,15/05/2024,130,0,Reserved,B6859
S11846,14/02/2022,28/02/2022,29/01/2022,0,2,Reserved,B6783
S9934,02/05/2024,16/05/2024,16/05/2024,0,0,Available,B6024
S12559,15/04/2022,29/04/2022,04/04/2022,0,2,Available,B6226
S10477,26/10/2022,09/11/2022,09/11/2022,0,0,Available,B6865
S12987,17/10/2022,31/10/2022,10/11/2022,100,1,Reserved,B6520
S14707,21/10/2024,04/11/2024,04/11/2024,0,0,Not Reserved,B6023
S15295,12/02/2023,26/02/2023,26/02/2023,0,0,Not Reserved,B6073
S9944,01/02/2022,15/02/2022,20/01/2022,0,2,Reserved,B6357
S10787,22/07/2023,05/08/2023,05/08/2023,0,0,Available,B6361
S13287,16/10/2022,30/10/2022,30/10/2022,0,0,Not Reserved,B5942
S13532,25/07/2022,08/08/2022,05/08/2022,0,0,Available,B6764
S10211,16/11/2023,30/11/2023,30/11/2023,0,2,Waiting,B6097
S8677,15/02/2023,01/03/2023,02/03/2023,10,2,Available,B6446
S15557,19/12/2023,02/01/2024,02/01/2024,0,2,Not Reserved,B6478
S7350,23/05/2022,06/06/2022,06/06/2022,0,3,Not Reserved,B6618
S15791,10/04/2022,24/04/2022,24/04/2022,0,0,Reserved,B6526
S9577,15/10/2022,29/10/2022,09/11/2022,110,0,Not Reserved,B6021
S14099,09/01/2022,23/01/2022,13/01/2022,0,3,Not Reserved,B6429
S8905,31/08/2023,14/09/2023,14/09/2023,0,1,Available,B6186
S15577,27/02/2024,12/03/2024,17/03/2024,50,2,Available,B5967
S13538,25/04/2022,09/05/2022,09/05/2022,0,2,Reserved,B5979
S14589,19/07/2023,02/08/2023,02/08/2023,0,2,Not Reserved,B6070
S9379,22/01/2024,05/02/2024,05/02/2024,0,3,Reserved,B6106
S11255,26/12/2023,09/01/2024,09/01/2024,0,2,Reserved,B6254
S9833,13/04/2022,27/04/2022,27/04/2022,0,1,Waiting,B6433
S8920,06/11/2022,20/11/2022,11/12/2022,210,0,Not Reserved,B6512
S7233,20/02/2022,06/03/2022,06/03/2022,0,1,Not Reserved,B5931
S11698,13/11/2024,27/11/2024,27/11/2024,0,3,Reserved,B5959
S11338,03/08/2024,17/08/2024,12/08/2024,0,3,Not Reserved,B6804
S8588,22/10/2022,05/11/2022,05/11/2022,0,0,Available,B6211
S11290,09/11/2023,23/11/2023,23/11/2023,0,2,Not Reserved,B6157
S6555,02/03/2024,16/03/2024,20/02/2024,0,2,Not Reserved,B6317
S13260,07/10/2022,21/10/2022,10/11/2022,200,1,Available,B6225
S14769,29/01/2023,12/02/2023,03/02/2023,0,2,Waiting,B5984
S15687,27/03/2024,10/04/2024,10/04/2024,0,3,Available,B6007
S13138,09/01/2024,23/01/2024,14/02/2024,220,3,Reserved,B6346
S15514,19/02/2023,05/03/2023,14/02/2023,0,3,Reserved,B5953
S11264,22/08/2023,05/09/2023,05/09/2023,0,0,Reserved,B6255
S14275,16/11/2022,30/11/2022,30/11/2022,0,3,Not Reserved,B6356
S6537,30/03/2023,13/04/2023,13/04/2023,0,1,Reserved,B6189
S10695,12/06/2023,26/06/2023,19/07/2023,230,3,Available,B6529
S13406,15/11/2023,29/11/2023,29/11/2023,0,1,Available,B6710
S8936,19/11/2024,03/12/2024,03/12/2024,0,1,Reserved,B6004
S13020,14/09/2023,28/09/2023,28/09/2023,0,2,Not Reserved,B6021
S11845,16/11/2024,30/11/2024,05/11/2024,0,2,Not Reserved,B6631
S6487,21/02/2024,06/03/2024,06/03/2024,0,3,Reserved,B6698
S12600,16/01/2023,30/01/2023,18/02/2023,190,0,Reserved,B6498
S6726,07/08/2023,21/08/2023,12/08/2023,0,1,Not Reserved,B6071
S8216,12/10/2024,26/10/2024,15/11/2024,200,0,Available,B6571
S11706,07/01/2022,21/01/2022,23/12/2021,0,0,Reserved,B6878
S13889,24/10/2024,07/11/2024,09/10/2024,0,0,Available,B6641
S14858,09/08/2023,23/08/2023,23/08/2023,0,1,Reserved,B6487
S6001,22/01/2023,05/02/2023,03/02/2023,0,2,Not Reserved,B6563
S6228,10/02/2024,24/02/2024,09/02/2024,0,0,Not Reserved,B6621
S5955,07/12/2022,21/12/2022,21/12/2022,0,3,Waiting,B6739
S10186,15/12/2022,29/12/2022,18/12/2022,0,2,Not Reserved,B6446
S9070,10/04/2023,24/04/2023,17/04/2023,0,1,Reserved,B6359
S11853,29/08/2024,12/09/2024,19/09/2024,70,2,Not Reserved,B6148
S8268,24/03/2023,07/04/2023,25/03/2023,0,2,Waiting,B6138
S8782,25/06/2022,09/07/2022,09/07/2022,0,3,Reserved,B6460
S9940,01/07/2024,15/07/2024,15/07/2024,0,2,Not Reserved,B6584
S13435,25/05/2023,08/06/2023,26/05/2023,0,0,Reserved,B6557
S5981,03/07/2024,17/07/2024,17/07/2024,0,2,Reserved,B6241
S13137,15/07/2023,29/07/2023,29/07/2023,0,3,Not Reserved,B6677
S10581,03/06/2023,17/06/2023,11/07/2023,240,3,Reserved,B6825
S9674,15/10/2022,29/10/2022,29/10/2022,0,0,Waiting,B6120
S10770,28/11/2024,12/12/2024,12/12/2024,0,3,Waiting,B6917
S8409,10/09/2023,24/09/2023,24/09/2023,0,1,Not Reserved,B6800
S7285,24/02/2022,10/03/2022,10/03/2022,0,3,Reserved,B6498
S15822,08/06/2022,22/06/2022,22/06/2022,0,1,Reserved,B6772
S12236,25/05/2022,08/06/2022,08/06/2022,0,1,Reserved,B5996
S12769,02/02/2024,16/02/2024,16/02/2024,0,2,Available,B6480
S13539,01/12/2023,15/12/2023,07/12/2023,0,3,Available,B6011
S12956,28/01/2022,11/02/2022,12/03/2022,290,1,Available,B6560
S15638,08/05/2023,22/05/2023,15/06/2023,240,2,Available,B6906
S6336,09/01/2024,23/01/2024,28/01/2024,50,1,Available,B6570
S13588,23/02/2024,08/03/2024,13/03/2024,50,3,Available,B6675
S15463,29/08/2023,12/09/2023,12/09/2023,0,1,Available,B6205
S8742,30/03/2022,13/04/2022,13/04/2022,0,3,Available,B6167
S15425,17/09/2022,01/10/2022,02/09/2022,0,0,Not Reserved,B6112
S15300,21/04/2022,05/05/2022,05/05/2022,0,1,Waiting,B6786
S7500,31/08/2024,14/09/2024,02/09/2024,0,1,Not Reserved,B6698
S15583,24/12/2022,07/01/2023,26/12/2022,0,0,Reserved,B6957
S7484,09/04/2023,23/04/2023,05/05/2023,120,3,Reserved,B6145
S11041,14/07/2024,28/07/2024,28/07/2024,0,0,Reserved,B6875
S8245,05/11/2022,19/11/2022,27/10/2022,0,3,Available,B6472
S8596,04/10/2022,18/10/2022,03/10/2022,0,2,Reserved,B6154
S11073,18/02/2023,04/03/2023,31/03/2023,270,1,Waiting,B6578
S11907,11/09/2022,25/09/2022,25/09/2022,0,1,Not Reserved,B6912
S8474,27/08/2023,10/09/2023,26/09/2023,160,1,Available,B6585
S11062,13/05/2023,27/05/2023,10/06/2023,140,3,Reserved,B6691
S11138,28/10/2022,11/11/2022,11/11/2022,0,2,Not Reserved,B6880
S13386,27/05/2023,10/06/2023,02/07/2023,220,3,Reserved,B6473
S11422,10/03/2022,24/03/2022,24/03/2022,0,0,Available,B6166
S12659,19/12/2023,02/01/2024,02/01/2024,0,1,Reserved,B6949
S15087,23/03/2023,06/04/2023,06/04/2023,0,0,Not Reserved,B6518
S13896,27/10/2023,10/11/2023,10/11/2023,0,0,Not Reserved,B6695
S15713,30/01/2022,13/02/2022,21/01/2022,0,3,Reserved,B6246
S12418,23/07/2022,06/08/2022,06/08/2022,0,3,Available,B6082
S14230,06/02/2022,20/02/2022,08/02/2022,0,2,Reserved,B6852
S12993,03/12/2024,17/12/2024,17/12/2024,0,2,Reserved,B6328
S14802,01/12/2023,15/12/2023,04/01/2024,200,3,Waiting,B6222
S13527,29/05/2022,12/06/2022,12/06/2022,0,3,Reserved,B6694
S7770,02/08/2023,16/08/2023,18/08/2023,20,3,Available,B6972
S8810,02/08/2022,16/08/2022,16/08/2022,0,3,Reserved,B6757
S11037,29/03/2024,12/04/2024,06/04/2024,0,0,Available,B6153
S14116,12/06/2024,26/06/2024,26/06/2024,0,0,Waiting,B6274
S10833,06/03/2022,20/03/2022,20/03/2022,0,3,Available,B6799
S7120,22/06/2024,06/07/2024,06/07/2024,0,0,Not Reserved,B6583
S8483,25/04/2023,09/05/2023,16/05/2023,70,3,Not Reserved,B6307
S6967,10/04/2024,24/04/2024,14/05/2024,200,3,Available,B6095
S10622,17/09/2022,01/10/2022,27/09/2022,0,0,Available,B6048
S7168,05/01/2023,19/01/2023,19/01/2023,0,1,Not Reserved,B6937
S6547,02/01/2024,16/01/2024,16/01/2024,0,3,Not Reserved,B6324
S6657,06/03/2023,20/03/2023,20/03/2023,0,3,Available,B6710
S8853,24/05/2023,07/06/2023,27/05/2023,0,1,Waiting,B6280
S9325,03/07/2022,17/07/2022,17/07/2022,0,0,Not Reserved,B6939
S7145,24/12/2023,07/01/2024,14/12/2023,0,1,Waiting,B6717
S13414,17/10/2022,31/10/2022,31/10/2022,0,0,Not Reserved,B6664
S6906,19/12/2022,02/01/2023,01/02/2023,300,3,Not Reserved,B6998
S12733,18/09/2023,02/10/2023,02/10/2023,0,0,Available,B6719
S9694,15/09/2024,29/09/2024,13/10/2024,140,1,Waiting,B6157
S13841,19/08/2024,02/09/2024,07/08/2024,0,1,Not Reserved,B6400
S10484,06/12/2022,20/12/2022,20/12/2022,0,3,Available,B6371
S13027,10/01/2024,24/01/2024,24/01/2024,0,2,Reserved,B6620
S8670,23/07/2023,06/08/2023,18/07/2023,0,2,Reserved,B6358
S8326,03/08/2022,17/08/2022,17/08/2022,0,2,Reserved,B6120
